t_tm, tm1, tm2, tm3
10.760056, 0.005986, 0.004643, -0.006519
10.780057, 0.007874, 0.003958, -0.007263
10.800057, 0.007173, 0.004752, -0.007316
10.820058, 0.008589, 0.005327, -0.008538
10.840058, 0.007824, 0.006218, -0.008611
10.860059, 0.005683, 0.007337, -0.007975
10.880059, 0.006466, 0.005804, -0.007523
10.900060, 0.004961, 0.007940, -0.007899
10.920060, 0.005987, 0.007088, -0.008011
10.940061, 0.005780, 0.006577, -0.007572
10.960061, 0.005096, 0.006425, -0.007058
10.980062, 0.005308, 0.005698, -0.006745
11.000062, 0.007517, 0.005858, -0.008202
11.020062, 0.007000, 0.005699, -0.007787
11.040063, 0.005776, 0.006501, -0.007523
11.060063, 0.007236, 0.004329, -0.007096
11.080064, 0.009521, 0.002247, -0.007232
11.100064, 0.009901, 0.002777, -0.007790
11.120065, 0.009959, 0.001916, -0.007300
11.140065, 0.010620, 0.003112, -0.008437
11.160066, 0.009677, 0.002628, -0.007561
11.180066, 0.010502, 0.000260, -0.006624
11.200067, 0.009639, 0.001474, -0.006833
11.220067, 0.010880, 0.002594, -0.008281
11.240067, 0.009242, 0.002863, -0.007436
11.260068, 0.009357, 0.002180, -0.007091
11.280068, 0.010422, 0.001774, -0.007498
11.300069, 0.011196, 0.001098, -0.007563
11.320069, 0.012057, 0.000061, -0.007460
11.340070, 0.011786, -0.000084, -0.007204
11.360070, 0.011572, -0.002093, -0.005846
11.380071, 0.011612, -0.004146, -0.004619
11.400071, 0.010497, -0.003099, -0.004571
11.420072, 0.010417, -0.003893, -0.004037
11.440072, 0.010628, -0.002770, -0.004853
11.460073, 0.011039, -0.002514, -0.005262
11.480073, 0.009625, -0.000876, -0.005391
11.500073, 0.009957, -0.000708, -0.005698
11.520074, 0.009801, -0.001697, -0.004998
11.540074, 0.009666, -0.000472, -0.005662
11.560075, 0.008932, -0.000687, -0.005079
11.580075, 0.009609, -0.001340, -0.005098
11.600076, 0.008014, -0.000268, -0.004770
11.620076, 0.009430, 0.000751, -0.006264
11.640077, 0.009407, -0.000205, -0.005666
11.660077, 0.008767, -0.000103, -0.005335
11.680078, 0.008553, 0.002061, -0.006523
11.700078, 0.007459, 0.001174, -0.005309
11.720078, 0.008075, 0.001196, -0.005701
11.740079, 0.008333, 0.001207, -0.005867
11.760079, 0.009997, 0.001041, -0.006790
11.780080, 0.010258, -0.000299, -0.006133
11.800080, 0.009121, -0.000679, -0.005200
11.820081, 0.008843, -0.000199, -0.005322
11.840081, 0.009382, -0.001897, -0.004618
11.860082, 0.006281, -0.001441, -0.002987
11.880082, 0.006460, -0.004474, -0.001246
11.900083, 0.006089, -0.004004, -0.001305
11.920083, 0.005150, -0.002240, -0.001803
11.940084, 0.007004, -0.002019, -0.003079
11.960084, 0.007441, -0.003101, -0.002689
11.980084, 0.008611, -0.004513, -0.002547
12.000085, 0.009894, -0.005384, -0.002805
12.020085, 0.009075, -0.004444, -0.002875
12.040086, 0.008810, -0.005348, -0.002160
12.060086, 0.008754, -0.004627, -0.002566
