t_tm, tm1, tm2, tm3
10.820058, -0.030069, 0.028210, 0.001297
10.840058, -0.033261, 0.039612, -0.003696
10.860059, -0.016774, 0.050106, -0.020249
10.880059, -0.009050, 0.016747, -0.004648
10.900060, -0.009418, 0.036412, -0.016421
10.920060, -0.054762, 0.051811, 0.002097
10.940061, -0.004434, 0.008912, -0.002709
10.960061, 0.009214, 0.005583, -0.009079
10.980062, -0.010878, 0.005054, 0.003613
11.000062, 0.035003, -0.020304, -0.009159
11.020062, -0.027752, 0.026758, 0.000756
11.040063, -0.048304, 0.072016, -0.014208
11.060063, -0.016524, 0.007369, 0.005676
11.080064, -0.080710, 0.042944, 0.023482
11.100064, 0.055762, -0.013930, -0.025828
11.120065, 0.030496, 0.016238, -0.028683
11.140065, -0.016101, 0.039305, -0.014073
11.160066, -0.002194, 0.054905, -0.032154
11.180066, -0.012378, 0.098471, -0.052469
11.200067, 0.017726, 0.024163, -0.025658
11.220067, 0.017478, 0.011344, -0.017682
11.240067, -0.026057, 0.020172, 0.003731
11.260068, 0.003142, 0.013368, -0.010092
11.280068, -0.020932, 0.050642, -0.018017
11.300069, -0.027825, 0.017474, 0.006467
11.320069, -0.032934, 0.001435, 0.019400
11.340070, -0.040415, 0.043511, -0.001671
11.360070, -0.054347, 0.060409, -0.003406
11.380071, -0.025696, 0.022425, 0.002135
11.400071, -0.050506, 0.012308, 0.023582
11.420072, -0.033758, 0.005281, 0.017560
11.440072, -0.046775, 0.046885, 0.000185
11.460073, 0.010947, 0.015501, -0.016199
11.480073, -0.019299, 0.046668, -0.016597
11.500073, 0.031914, -0.001873, -0.018504
11.520074, -0.039585, 0.062968, -0.014055
11.540074, -0.023820, 0.107565, -0.050975
11.560075, 0.000848, 0.035392, -0.022119
11.580075, -0.001847, 0.038727, -0.022495
11.600076, -0.095456, 0.167904, -0.043694
11.620076, 0.081874, -0.061550, -0.012845
11.640077, -0.188708, 0.268569, -0.047713
11.660077, -0.155748, -0.481423, 0.389660
11.680078, 0.067327, 0.154807, -0.135917
11.700078, 0.213016, 0.108590, -0.197405
11.720078, -0.010306, -0.019326, 0.018139
11.740079, -0.038568, 0.087620, -0.029726
11.760079, 0.016653, 0.013180, -0.018296
11.780080, -0.000425, -0.019423, 0.012114
11.800080, 0.062836, 0.038791, -0.062355
11.820081, -0.004659, 0.016305, -0.007082
11.840081, -0.015363, -0.011729, 0.016615
11.860082, 0.053836, 0.043169, -0.059486
11.880082, 0.038221, -0.034749, -0.002326
11.900083, -0.010408, 0.017401, -0.004211
11.920083, -0.039692, 0.049059, -0.005502
11.940084, -0.079526, 0.049711, 0.018623
11.960084, -0.029085, 0.017146, 0.007442
11.980084, 0.023165, 0.026668, -0.030534
12.000085, -0.079067, 0.001930, 0.047498
12.020085, -0.024153, 0.028458, -0.002496
12.040086, 0.017656, 0.005621, -0.014300
12.060086, -0.020944, 0.007039, 0.008599
