t, adc1, adc2, adc3
9.860036, 3072.000000, 2049.000000, 1020.000000
9.880036, 3071.000000, 2047.000000, 1025.000000
9.900037, 3075.000000, 2048.000000, 1030.000000
9.920037, 3071.000000, 2053.000000, 1022.000000
9.940038, 3072.000000, 2047.000000, 1023.000000
9.960038, 3078.000000, 2048.000000, 1034.000000
9.980039, 3072.000000, 2053.000000, 1023.000000
10.000039, 3072.000000, 2051.000000, 1021.000000
10.020040, 3072.000000, 2049.000000, 1022.000000
10.040040, 3077.000000, 2048.000000, 1029.000000
10.060040, 3075.000000, 2048.000000, 1024.000000
10.080041, 3071.000000, 2048.000000, 1020.000000
10.100041, 3071.000000, 2055.000000, 1023.000000
10.120042, 3071.000000, 2049.000000, 1019.000000
10.140042, 3072.000000, 2052.000000, 1020.000000
10.160043, 3075.000000, 2049.000000, 1023.000000
10.180043, 3071.000000, 2056.000000, 1019.000000
10.200044, 3072.000000, 2047.000000, 1023.000000
10.220044, 3072.000000, 2052.000000, 1025.000000
10.240045, 3072.000000, 2054.000000, 1023.000000
10.260045, 3072.000000, 2047.000000, 1020.000000
10.280046, 3072.000000, 2052.000000, 1020.000000
10.300046, 3074.000000, 2049.000000, 1019.000000
10.320046, 3072.000000, 2048.000000, 1024.000000
10.340047, 3077.000000, 2048.000000, 1029.000000
10.360047, 3072.000000, 2050.000000, 1021.000000
10.380048, 3077.000000, 2048.000000, 1029.000000
10.400048, 3071.000000, 2048.000000, 1023.000000
10.420049, 3075.000000, 2048.000000, 1016.000000
10.440049, 3071.000000, 2050.000000, 1023.000000
10.460050, 3072.000000, 2047.000000, 1029.000000
10.480050, 3074.000000, 2049.000000, 1014.000000
10.500051, 3072.000000, 2049.000000, 1022.000000
10.520051, 3075.000000, 2048.000000, 1015.000000
10.540051, 3071.000000, 2052.000000, 1022.000000
10.560052, 3072.000000, 2049.000000, 1025.000000
10.580052, 3076.000000, 2050.000000, 1023.000000
10.600053, 3072.000000, 2056.000000, 1021.000000
10.620053, 3071.000000, 2051.000000, 1022.000000
10.640054, 3072.000000, 2042.000000, 1028.000000
10.660054, 3072.000000, 2052.000000, 1022.000000
10.680055, 3072.000000, 2053.000000, 1019.000000
