t, phi, uk, ur, tm
7.560000, -0.015342, 0.002302, 40.675961, 0.004113
7.580000, -0.014712, 0.004448, 42.211124, 0.010452
7.600000, -0.014410, -0.002133, 40.160538, 0.005000
7.620000, -0.014820, -0.013221, 42.704445, 0.001976
7.640000, -0.015753, -0.022059, 40.140614, -0.010735
7.660000, -0.016182, -0.020762, 42.696903, -0.007618
7.680000, -0.016556, -0.009492, 40.664165, -0.006991
7.700000, -0.016598, 0.002101, 42.719765, 0.002092
7.720000, -0.015859, 0.009213, 40.171886, 0.004520
7.740000, -0.016340, 0.005299, 41.190006, 0.002219
7.760000, -0.016542, -0.002743, 39.648941, -0.005259
7.780000, -0.016367, -0.007403, 37.600277, -0.010287
7.800000, -0.016853, -0.003670, 40.159000, -0.006190
7.820000, -0.015901, 0.005370, 40.168041, 0.002411
7.840000, -0.016282, 0.011314, 37.108006, -0.001383
7.860000, -0.015798, 0.013467, 37.621147, 0.002618
7.880000, -0.015544, 0.012968, 37.620647, 0.003454
7.900000, -0.015014, 0.007481, 40.170151, 0.007252
7.920000, -0.014936, -0.003539, 37.604141, -0.002246
7.940000, -0.015285, -0.010661, 34.531040, -0.012466
7.960000, -0.016133, -0.003666, 37.604012, -0.007412
7.980000, -0.015643, 0.008364, 35.061050, -0.003579
8.000000, -0.015265, 0.017410, 35.070095, 0.002577
8.020000, -0.014863, 0.020018, 34.050671, 0.003882
8.040000, -0.014725, 0.016206, 35.068893, 0.004277
8.060000, -0.014529, 0.009612, 35.062298, 0.001800
8.080000, -0.014469, 0.002376, 34.544075, -0.002438
8.100000, -0.014355, -0.001112, 36.073547, -0.001126
8.120000, -0.014571, 0.000472, 31.987179, -0.008123
8.140000, -0.014267, 0.007079, 35.570751, 0.002506
8.160000, -0.014105, 0.013483, 35.066170, 0.005553
8.180000, -0.013797, 0.013283, 34.554981, 0.005907
8.200000, -0.013618, 0.008470, 35.572144, 0.005971
8.220000, -0.013833, 0.000350, 35.053036, 0.000117
8.240000, -0.014207, -0.006410, 31.469250, -0.010889
8.260000, -0.014046, -0.003803, 35.048885, -0.002879
8.280000, -0.014493, 0.002826, 35.566498, -0.000595
8.300000, -0.014322, 0.006298, 35.569969, 0.001876
8.320000, -0.014326, 0.008678, 32.506374, -0.002098
8.340000, -0.013902, 0.013723, 32.511417, 0.002244
8.360000, -0.013713, 0.015694, 32.002403, 0.003180
8.380000, -0.013025, 0.013334, 32.511028, 0.005789
8.400000, -0.012763, 0.007268, 31.993975, 0.003001
8.420000, -0.013288, 0.000421, 31.987129, -0.002680
8.440000, -0.013108, -0.000970, 32.496723, -0.001750
8.460000, -0.012977, 0.001170, 32.498863, -0.000118
