t_uk, uk1, uk2, uk3
10.980062, -0.002152, -0.000680, -0.001434
11.000062, -0.002135, -0.000954, -0.001277
11.020062, -0.001859, -0.001171, -0.001944
11.040063, -0.001974, -0.001194, -0.001966
11.060063, -0.002390, -0.001281, -0.001695
11.080064, -0.001885, -0.001075, -0.001884
11.100064, -0.001949, -0.001317, -0.002171
11.120065, -0.001839, -0.000473, -0.002321
11.140065, -0.001863, -0.000959, -0.001884
11.160066, -0.001957, -0.000910, -0.001818
11.180066, -0.001956, -0.001193, -0.001776
11.200067, -0.001247, -0.000632, -0.002346
11.220067, -0.002134, -0.000171, -0.001702
11.240067, -0.002552, -0.000894, -0.001556
11.260068, -0.002550, -0.000750, -0.001246
11.280068, -0.002415, -0.001239, -0.002040
11.300069, -0.001813, -0.001191, -0.001407
11.320069, -0.002480, -0.001299, -0.001422
11.340070, -0.001879, -0.000726, -0.001869
11.360070, -0.002001, -0.001166, -0.001924
11.380071, -0.001523, -0.001012, -0.002258
11.400071, -0.001908, -0.000548, -0.002146
11.420072, -0.002121, -0.000959, -0.001707
11.440072, -0.001935, -0.000046, -0.002024
11.460073, -0.002204, -0.001046, -0.001461
11.480073, -0.001747, -0.000997, -0.001755
11.500073, -0.002121, -0.001026, -0.002106
11.520074, -0.002156, -0.000871, -0.002080
11.540074, -0.001982, -0.000816, -0.001518
11.560075, -0.001610, -0.000396, -0.001791
11.580075, -0.002145, -0.001174, -0.001866
11.600076, -0.002351, -0.001376, -0.001809
11.620076, -0.002144, -0.000959, -0.002449
11.640077, -0.002228, -0.001192, -0.001692
11.660077, -0.002411, -0.000893, -0.001969
11.680078, -0.002249, -0.001331, -0.001810
11.700078, -0.002024, -0.000959, -0.001632
11.720078, -0.002134, -0.001056, -0.001497
11.740079, -0.002365, -0.000778, -0.002035
11.760079, -0.002553, -0.001536, -0.001439
11.780080, -0.002417, -0.001355, -0.001719
11.800080, -0.002229, -0.001237, -0.001672
11.820081, -0.001961, -0.001118, -0.001778
11.840081, -0.001939, -0.001263, -0.002540
11.860082, -0.001930, -0.000820, -0.001687
11.880082, -0.002553, -0.001542, -0.001817
11.900083, -0.002663, -0.001218, -0.002088
11.920083, -0.002210, -0.001361, -0.002225
11.940084, -0.002180, -0.000682, -0.001964
11.960084, -0.001867, -0.001235, -0.001681
11.980084, -0.002257, -0.001213, -0.002036
12.000085, -0.002120, -0.001057, -0.002265
12.020085, -0.002341, -0.000841, -0.001463
12.040086, -0.001682, -0.001146, -0.002377
12.060086, -0.002023, -0.001357, -0.002056
